Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;Day;Month;Year
707-32-7409;B;Mandalay;Member;Female;Sports and travel;95.54.00;4;19.108;401.268;26/02/2019;11.58;Ewallet;382.16.00;4.761.904.762;19.108;04.05;26;2;2019
759-98-4285;C;Naypyitaw;Member;Female;Health and beauty;85.87;7;300.545;6.311.445;27/02/2019;19.01;Credit card;601.09.00;4.761.904.762;300.545;08.00;27;2;2019
201-63-8275;C;Naypyitaw;Member;Female;Sports and travel;67.99;7;237.965;4.997.265;17/02/2019;16.50;Ewallet;475.93;4.761.904.762;237.965;05.07;17;2;2019
471-06-8611;C;Naypyitaw;Normal;Female;Food and beverages;52.42.00;1;2.621;55.041;06/02/2019;10.22;Credit card;52.42.00;4.761.904.762;2.621;06.03;6;2;2019
200-16-5952;C;Naypyitaw;Member;Male;Food and beverages;65.65;2;6.565;137.865;17/01/2019;16.46;Cash;131.03.00;4.761.904.762;6.565;06.00;17;1;2019
120-54-2248;B;Mandalay;Normal;Female;Food and beverages;28.86;5;7.215;151.515;22/01/2019;18.08;Credit card;144.03.00;4.761.904.762;7.215;08.00;22;1;2019
102-77-2261;C;Naypyitaw;Member;Male;Health and beauty;65.31.00;7;228.585;4.800.285;05/03/2019;18.02;Credit card;457.17.00;4.761.904.762;228.585;04.02;5;3;2019
875-31-8302;B;Mandalay;Normal;Male;Sports and travel;93.38.00;1;4.669;98.049;03/01/2019;13.07;Cash;93.38.00;4.761.904.762;4.669;09.06;3;1;2019
102-06-2002;C;Naypyitaw;Member;Male;Sports and travel;25.25.00;5;63.125;1.325.625;20/03/2019;17.52;Cash;126.25.00;4.761.904.762;63.125;06.01;20;3;2019
457-94-0464;B;Mandalay;Member;Male;Electronic accessories;87.87;9;395.415;8.303.715;31/01/2019;20.32;Ewallet;790.83;4.761.904.762;395.415;05.06;31;1;2019
629-42-4133;C;Naypyitaw;Normal;Male;Health and beauty;21.08;8;0,383333333;183.12.00;19/02/2019;19.24;Cash;174.04.00;4.761.904.762;0,383333333;08.03;19;2;2019
534-53-3526;A;Yangon;Normal;Female;Sports and travel;94.76;4;18.952;397.992;11/02/2019;16.06;Ewallet;379.04.00;4.761.904.762;18.952;07.08;11;2;2019
307-04-2070;A;Yangon;Member;Female;Fashion accessories;30.62;1;1.531;32.151;05/02/2019;14.14;Credit card;30.62;4.761.904.762;1.531;04.01;5;2;2019
468-99-7231;C;Naypyitaw;Normal;Female;Home and lifestyle;44.01.00;8;17.604;369.684;03/03/2019;17.36;Cash;352.08.00;4.761.904.762;17.604;08.08;3;3;2019
516-77-6464;C;Naypyitaw;Member;Female;Health and beauty;10.16;5;02.54;53.34.00;24/02/2019;13.08;Ewallet;50.08.00;4.761.904.762;02.54;04.01;24;2;2019
404-91-5964;A;Yangon;Normal;Male;Electronic accessories;74.58.00;7;26.103;548.163;04/02/2019;16.09;Credit card;522.06.00;4.761.904.762;26.103;09.00;4;2;2019
886-77-9084;C;Naypyitaw;Normal;Male;Electronic accessories;71.89;8;28.756;603.876;19/02/2019;11.33;Ewallet;575.12.00;4.761.904.762;28.756;05.05;19;2;2019
790-38-4466;C;Naypyitaw;Normal;Female;Health and beauty;0,485416667;5;27.475;576.975;23/01/2019;10.18;Credit card;54.95;4.761.904.762;27.475;09.03;23;1;2019
704-10-4056;C;Naypyitaw;Member;Male;Health and beauty;60.47.00;3;90.705;1.904.805;14/01/2019;10.55;Credit card;181.41.00;4.761.904.762;90.705;05.06;14;1;2019
497-37-6538;A;Yangon;Normal;Male;Sports and travel;58.91;7;206.185;4.329.885;17/01/2019;15.15;Ewallet;412.37.00;4.761.904.762;206.185;09.07;17;1;2019
651-96-5970;A;Yangon;Normal;Male;Fashion accessories;46.41.00;1;23.205;487.305;03/03/2019;20.06;Credit card;46.41.00;4.761.904.762;23.205;04.00;3;3;2019
400-80-4065;C;Naypyitaw;Member;Male;Health and beauty;68.55.00;4;0,590972222;287.91;15/02/2019;20.21;Credit card;274.02.00;4.761.904.762;0,590972222;09.02;15;2;2019
744-16-7898;B;Mandalay;Normal;Female;Home and lifestyle;97.37.00;10;48.685;1.022.385;15/01/2019;13.48;Credit card;973.07.00;4.761.904.762;48.685;04.09;15;1;2019
263-12-5321;A;Yangon;Member;Male;Electronic accessories;92.06.00;7;32.41.00;680.61;27/02/2019;12.52;Credit card;648.02.00;4.761.904.762;32.41.00;09.03;27;2;2019
702-72-0487;A;Yangon;Normal;Female;Electronic accessories;46.61;2;4.661;97.881;26/02/2019;12.28;Credit card;93.22.00;4.761.904.762;4.661;06.06;26;2;2019
605-83-1050;B;Mandalay;Normal;Male;Fashion accessories;27.18.00;2;2.718;57.078;15/03/2019;16.26;Ewallet;54.36.00;4.761.904.762;2.718;04.03;15;3;2019
443-60-9639;C;Naypyitaw;Member;Female;Home and lifestyle;60.87;1;30.435;639.135;24/01/2019;13.24;Cash;60.87;4.761.904.762;30.435;05.05;24;1;2019
864-24-7918;A;Yangon;Member;Female;Sports and travel;24.49.00;10;12.245;257.145;22/02/2019;15.15;Cash;244.09.00;4.761.904.762;12.245;08.01;22;2;2019
359-94-5395;B;Mandalay;Normal;Male;Health and beauty;92.78;1;4.639;97.419;15/03/2019;10.50;Credit card;92.78;4.761.904.762;4.639;09.08;15;3;2019
401-09-4232;C;Naypyitaw;Member;Male;Home and lifestyle;86.69;5;216.725;4.551.225;11/02/2019;18.38;Ewallet;433.45.00;4.761.904.762;216.725;09.04;11;2;2019
751-15-6198;B;Mandalay;Normal;Male;Sports and travel;23.01;6;6.903;144.963;12/01/2019;16.45;Ewallet;138.06.00;4.761.904.762;6.903;07.09;12;1;2019
324-41-6833;C;Naypyitaw;Member;Female;Electronic accessories;30.02.00;8;12.08;253.68;03/03/2019;19.30;Ewallet;241.06.00;4.761.904.762;12.08;05.01;3;3;2019
474-33-8305;C;Naypyitaw;Member;Male;Fashion accessories;67.39.00;7;235.865;4.953.165;23/03/2019;13.23;Ewallet;471.73;4.761.904.762;235.865;06.09;23;3;2019
759-29-9521;A;Yangon;Member;Female;Fashion accessories;48.96;9;22.032;462.672;04/03/2019;11.27;Cash;440.64;4.761.904.762;22.032;08.00;4;3;2019
831-81-6575;B;Mandalay;Member;Female;Electronic accessories;75.59.00;9;340.155;7.143.255;23/02/2019;11.12;Cash;680.31.00;4.761.904.762;340.155;08.00;23;2;2019
220-68-6701;A;Yangon;Normal;Female;Home and lifestyle;77.47.00;4;15.494;325.374;17/03/2019;16.36;Cash;309.88;4.761.904.762;15.494;04.02;17;3;2019
618-34-8551;A;Yangon;Normal;Female;Sports and travel;93.18.00;2;9.318;195.678;16/01/2019;18.41;Credit card;186.36.00;4.761.904.762;9.318;08.05;16;1;2019
257-60-7754;A;Yangon;Normal;Female;Electronic accessories;50.23.00;4;10.046;210.966;08/01/2019;17.12;Cash;200.92;4.761.904.762;10.046;09.00;8;1;2019
559-61-5987;B;Mandalay;Normal;Female;Health and beauty;0,760416667;1;6,163194444;186.375;14/01/2019;10.38;Cash;0,760416667;4.761.904.762;6,163194444;08.06;14;1;2019
189-55-2313;C;Naypyitaw;Normal;Female;Fashion accessories;62.18.00;10;31.09.00;652.89;31/01/2019;10.33;Ewallet;621.08.00;4.761.904.762;31.09.00;06.00;31;1;2019
565-91-4567;B;Mandalay;Normal;Male;Health and beauty;0,46875;8;04.03;90.03.00;15/03/2019;14.38;Ewallet;86.00.00;4.761.904.762;04.03;06.02;15;3;2019
380-60-5336;A;Yangon;Normal;Female;Electronic accessories;40.26.00;10;20.13;422.73;24/02/2019;18.06;Credit card;402.06.00;4.761.904.762;20.13;05.00;24;2;2019
815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;64.97;5;162.425;3.410.925;08/02/2019;12.52;Credit card;324.85;4.761.904.762;162.425;06.05;8;2;2019
674-56-6360;A;Yangon;Normal;Male;Electronic accessories;95.15.00;1;47.575;999.075;22/03/2019;14.00;Cash;95.15.00;4.761.904.762;47.575;06.00;22;3;2019
778-34-2523;A;Yangon;Member;Female;Electronic accessories;48.62;8;19.448;408.408;24/01/2019;10.57;Cash;388.96;4.761.904.762;19.448;05.00;24;1;2019
499-27-7781;B;Mandalay;Normal;Female;Food and beverages;53.21.00;8;21.284;446.964;14/03/2019;16.45;Ewallet;425.68;4.761.904.762;21.284;05.00;14;3;2019
477-59-2456;C;Naypyitaw;Normal;Female;Fashion accessories;45.44.00;7;15.904;333.984;23/01/2019;11.15;Cash;318.08.00;4.761.904.762;15.904;09.02;23;1;2019
832-51-6761;A;Yangon;Normal;Male;Food and beverages;33.88;8;13.552;284.592;19/01/2019;20.29;Ewallet;271.04.00;4.761.904.762;13.552;09.06;19;1;2019
869-11-3082;B;Mandalay;Member;Male;Health and beauty;96.16.00;4;19.232;403.872;27/01/2019;20.03;Credit card;384.64;4.761.904.762;19.232;08.04;27;1;2019
190-59-3964;B;Mandalay;Member;Male;Food and beverages;47.16.00;5;0,513194444;247.59.00;03/02/2019;14.35;Credit card;235.08.00;4.761.904.762;0,513194444;06.00;3;2;2019
366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;52.89;4;10.578;222.138;25/03/2019;16.32;Ewallet;211.56.00;4.761.904.762;10.578;06.07;25;3;2019
186-43-8965;A;Yangon;Member;Female;Home and lifestyle;47.68;2;4.768;100.128;24/02/2019;10.10;Credit card;95.36.00;4.761.904.762;4.768;04.01;24;2;2019
784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;10.17;1;3,53125;106.785;07/02/2019;14.15;Cash;10.17;4.761.904.762;3,53125;05.09;7;2;2019
276-75-6884;A;Yangon;Normal;Female;Health and beauty;68.71;3;103.065;2.164.365;04/03/2019;10.05;Cash;206.13.00;4.761.904.762;103.065;08.07;4;3;2019
109-86-4363;B;Mandalay;Member;Female;Sports and travel;60.08.00;7;21.028;441.588;14/02/2019;11.36;Credit card;420.56.00;4.761.904.762;21.028;04.05;14;2;2019
569-76-2760;A;Yangon;Member;Female;Sports and travel;22.01;4;4.402;92.442;29/01/2019;18.15;Credit card;88.04.00;4.761.904.762;4.402;06.06;29;1;2019
222-42-0244;B;Mandalay;Member;Female;Health and beauty;72.11.00;9;324.495;6.814.395;28/01/2019;13.53;Credit card;648.99;4.761.904.762;324.495;07.07;28;1;2019
760-53-9233;A;Yangon;Member;Male;Fashion accessories;41.28.00;3;6.192;130.032;26/03/2019;18.37;Credit card;123.84;4.761.904.762;6.192;08.05;26;3;2019
538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;64.95;10;32.475;681.975;24/03/2019;18.27;Cash;649.05.00;4.761.904.762;32.475;05.02;24;3;2019
416-17-9926;A;Yangon;Member;Female;Electronic accessories;74.22.00;10;37.11.00;779.31.00;01/01/2019;14.42;Credit card;742.02.00;4.761.904.762;37.11.00;04.03;1;1;2019
237-44-6163;A;Yangon;Normal;Male;Electronic accessories;10.56;8;4.224;88.704;24/01/2019;17.43;Cash;84.48.00;4.761.904.762;4.224;07.06;24;1;2019
636-17-0325;B;Mandalay;Normal;Male;Health and beauty;62.57.00;4;12.514;262.794;25/02/2019;18.37;Cash;250.28.00;4.761.904.762;12.514;09.05;25;2;2019
343-75-9322;B;Mandalay;Member;Female;Sports and travel;0,517361111;8;0,218055556;99.54.00;09/01/2019;16.34;Cash;94.08.00;4.761.904.762;0,218055556;04.01;9;1;2019
528-14-9470;A;Yangon;Member;Male;Health and beauty;91.03.00;1;4.565;95.865;14/02/2019;14.42;Ewallet;91.03.00;4.761.904.762;4.565;09.02;14;2;2019
427-45-9297;B;Mandalay;Member;Female;Home and lifestyle;40.73;7;142.555;2.993.655;12/03/2019;11.01;Ewallet;285.11.00;4.761.904.762;142.555;05.04;12;3;2019
807-34-3742;A;Yangon;Normal;Male;Fashion accessories;52.38.00;1;2.619;54.999;26/03/2019;19.44;Cash;52.38.00;4.761.904.762;2.619;05.08;26;3;2019
288-62-1085;A;Yangon;Member;Male;Fashion accessories;38.54.00;5;9.635;202.335;09/01/2019;13.34;Ewallet;192.07.00;4.761.904.762;9.635;05.06;9;1;2019
670-71-7306;B;Mandalay;Normal;Male;Sports and travel;44.63;6;13.389;281.169;02/01/2019;20.08;Credit card;267.78;4.761.904.762;13.389;05.01;2;1;2019
660-29-7083;C;Naypyitaw;Normal;Male;Electronic accessories;55.87;10;27.935;586.635;15/01/2019;15.01;Cash;558.07.00;4.761.904.762;27.935;05.08;15;1;2019
271-77-8740;C;Naypyitaw;Member;Female;Sports and travel;29.22.00;6;8.766;184.086;01/01/2019;11.40;Ewallet;175.32.00;4.761.904.762;8.766;05.00;1;1;2019
497-36-0989;A;Yangon;Normal;Male;Fashion accessories;51.94;3;7.791;163.611;15/02/2019;15.21;Cash;155.82;4.761.904.762;7.791;07.09;15;2;2019
291-59-1384;B;Mandalay;Normal;Male;Electronic accessories;60.03.00;1;3.015;63.315;28/02/2019;17.38;Cash;60.03.00;4.761.904.762;3.015;06.00;28;2;2019
860-73-6466;A;Yangon;Member;Female;Sports and travel;39.47.00;2;3.947;82.887;02/03/2019;16.16;Credit card;78.94;4.761.904.762;3.947;05.00;2;3;2019
549-23-9016;C;Naypyitaw;Member;Female;Food and beverages;0,64375;2;1.487;31.227;13/02/2019;18.15;Credit card;29.74;4.761.904.762;1.487;08.09;13;2;2019
896-34-0956;A;Yangon;Normal;Male;Fashion accessories;21.32;1;1.066;22.386;26/01/2019;12.43;Cash;21.32;4.761.904.762;1.066;05.09;26;1;2019
804-38-3935;A;Yangon;Member;Male;Electronic accessories;93.78;3;14.067;295.407;30/01/2019;11.32;Credit card;281.34.00;4.761.904.762;14.067;05.09;30;1;2019
585-90-0249;A;Yangon;Member;Male;Electronic accessories;73.26.00;1;3.663;76.923;27/01/2019;18.08;Ewallet;73.26.00;4.761.904.762;3.663;09.07;27;1;2019
862-29-5914;C;Naypyitaw;Normal;Female;Sports and travel;22.38;1;1.119;23.499;30/01/2019;17.08;Credit card;22.38;4.761.904.762;1.119;08.06;30;1;2019
845-94-6841;C;Naypyitaw;Member;Female;Food and beverages;72.88;9;32.796;688.716;08/01/2019;19.38;Cash;655.92;4.761.904.762;32.796;04.00;8;1;2019
125-45-2293;A;Yangon;Normal;Female;Fashion accessories;99.01.00;6;29.73;624.33.00;19/01/2019;13.11;Cash;594.06.00;4.761.904.762;29.73;04.02;19;1;2019
843-73-4724;A;Yangon;Normal;Male;Fashion accessories;74.01.00;1;3.705;77.805;25/01/2019;11.05;Cash;74.01.00;4.761.904.762;3.705;09.02;25;1;2019
409-33-9708;A;Yangon;Normal;Female;Fashion accessories;98.48.00;2;9.848;206.808;19/02/2019;10.12;Ewallet;196.96;4.761.904.762;9.848;09.02;19;2;2019
658-66-3967;C;Naypyitaw;Normal;Male;Health and beauty;53.19.00;7;186.165;3.909.465;14/01/2019;15.42;Ewallet;372.33.00;4.761.904.762;186.165;05.00;14;1;2019
866-70-2814;B;Mandalay;Normal;Female;Electronic accessories;52.79;10;26.395;554.295;25/02/2019;11.58;Ewallet;527.09.00;4.761.904.762;26.395;10.00;25;2;2019
160-22-2687;A;Yangon;Member;Female;Health and beauty;95.95;5;239.875;5.037.375;23/01/2019;14.21;Ewallet;479.75;4.761.904.762;239.875;08.08;23;1;2019
895-03-6665;B;Mandalay;Normal;Female;Fashion accessories;36.51.00;9;164.295;3.450.195;16/02/2019;10.52;Cash;328.59.00;4.761.904.762;164.295;04.02;16;2;2019
770-42-8960;B;Mandalay;Normal;Male;Food and beverages;21.12;8;8.448;177.408;01/01/2019;19.31;Cash;168.96;4.761.904.762;8.448;06.03;1;1;2019
748-45-2862;A;Yangon;Member;Female;Home and lifestyle;28.31.00;4;5.662;118.902;07/03/2019;18.35;Cash;113.24.00;4.761.904.762;5.662;08.02;7;3;2019
234-36-2483;B;Mandalay;Normal;Male;Health and beauty;57.59.00;6;17.277;362.817;15/02/2019;13.51;Cash;345.54.00;4.761.904.762;17.277;05.01;15;2;2019
316-66-3011;A;Yangon;Member;Female;Food and beverages;47.63;9;214.335;4.501.035;23/01/2019;12.35;Cash;428.67;4.761.904.762;214.335;05.00;23;1;2019
848-95-6252;C;Naypyitaw;Member;Female;Home and lifestyle;86.27.00;1;43.135;905.835;20/02/2019;13.24;Ewallet;86.27.00;4.761.904.762;43.135;07.00;20;2;2019
840-76-5966;A;Yangon;Member;Male;Sports and travel;0,552777778;2;1.276;26.796;08/01/2019;18.06;Ewallet;25.52.00;4.761.904.762;1.276;07.08;8;1;2019
152-03-4217;B;Mandalay;Normal;Female;Home and lifestyle;11.28;9;5.076;106.596;17/03/2019;11.55;Credit card;101.52.00;4.761.904.762;5.076;04.03;17;3;2019
533-66-5566;B;Mandalay;Normal;Female;Home and lifestyle;51.07.00;7;178.745;3.753.645;12/01/2019;11.42;Cash;357.49.00;4.761.904.762;178.745;07.00;12;1;2019
124-31-1458;A;Yangon;Member;Female;Electronic accessories;79.59.00;3;119.385;2.507.085;08/01/2019;14.30;Cash;238.77;4.761.904.762;119.385;06.06;8;1;2019
176-78-1170;C;Naypyitaw;Member;Male;Health and beauty;33.81;3;50.715;1.065.015;26/01/2019;15.11;Ewallet;101.43.00;4.761.904.762;50.715;07.03;26;1;2019
361-59-0574;B;Mandalay;Member;Male;Sports and travel;90.53.00;8;36.212;760.452;15/03/2019;14.48;Credit card;724.24.00;4.761.904.762;36.212;06.05;15;3;2019
101-81-4070;C;Naypyitaw;Member;Female;Health and beauty;62.82;2;6.282;131.922;17/01/2019;12.36;Ewallet;125.64;4.761.904.762;6.282;04.09;17;1;2019
631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;24.31.00;3;36.465;765.765;08/01/2019;19.09;Credit card;72.93;4.761.904.762;36.465;04.03;8;1;2019
852-82-2749;A;Yangon;Normal;Male;Sports and travel;64.59.00;4;12.918;271.278;06/01/2019;13.35;Ewallet;258.36.00;4.761.904.762;12.918;09.03;6;1;2019
873-14-6353;A;Yangon;Member;Male;Food and beverages;24.82;7;8.687;182.427;16/02/2019;10.33;Credit card;173.74;4.761.904.762;8.687;07.01;16;2;2019
584-66-4073;C;Naypyitaw;Normal;Male;Fashion accessories;56.05.00;1;2.825;59.325;13/03/2019;15.45;Ewallet;56.05.00;4.761.904.762;2.825;09.06;13;3;2019
544-55-9589;B;Mandalay;Member;Female;Electronic accessories;21.43;10;10.715;225.015;28/01/2019;11.51;Cash;214.03.00;4.761.904.762;10.715;06.02;28;1;2019
166-19-2553;A;Yangon;Member;Male;Sports and travel;89.06.00;6;26.718;561.078;18/01/2019;17.26;Cash;534.36.00;4.761.904.762;26.718;09.09;18;1;2019
737-88-5876;A;Yangon;Member;Male;Home and lifestyle;23.29;4;4.658;97.818;19/03/2019;11.52;Credit card;93.16.00;4.761.904.762;4.658;05.09;19;3;2019
154-87-7367;C;Naypyitaw;Normal;Male;Home and lifestyle;65.26.00;8;26.104;548.184;15/03/2019;14.04;Ewallet;522.08.00;4.761.904.762;26.104;06.03;15;3;2019
885-56-0389;C;Naypyitaw;Member;Male;Fashion accessories;52.35.00;1;26.175;549.675;12/02/2019;17.49;Cash;52.35.00;4.761.904.762;26.175;04.00;12;2;2019
608-05-3804;B;Mandalay;Member;Male;Electronic accessories;39.75;1;19.875;417.375;25/02/2019;20.19;Cash;39.75;4.761.904.762;19.875;06.01;25;2;2019
448-61-3783;A;Yangon;Normal;Female;Electronic accessories;90.02.00;8;36.008;756.168;21/03/2019;16.08;Credit card;720.16.00;4.761.904.762;36.008;04.05;21;3;2019
761-49-0439;B;Mandalay;Member;Female;Electronic accessories;12.01;8;0,225;101.64;19/01/2019;10.17;Ewallet;96.08.00;4.761.904.762;0,225;08.06;19;1;2019
490-95-0021;B;Mandalay;Member;Female;Food and beverages;33.21.00;10;16.605;348.705;08/01/2019;14.25;Ewallet;332.01.00;4.761.904.762;16.605;06.00;8;1;2019
115-38-7388;C;Naypyitaw;Member;Female;Fashion accessories;10.18;8;4.072;85.512;30/03/2019;12.51;Credit card;81.44.00;4.761.904.762;4.072;09.05;30;3;2019
311-13-6971;B;Mandalay;Member;Male;Sports and travel;31.99;10;15.995;335.895;20/02/2019;15.18;Credit card;319.09.00;4.761.904.762;15.995;09.09;20;2;2019
291-55-6563;A;Yangon;Member;Female;Home and lifestyle;34.42.00;6;10.326;216.846;30/03/2019;12.45;Ewallet;206.52.00;4.761.904.762;10.326;07.05;30;3;2019
548-48-3156;A;Yangon;Member;Female;Food and beverages;83.34.00;2;8.334;175.014;19/03/2019;13.37;Cash;166.68;4.761.904.762;8.334;07.06;19;3;2019
460-93-5834;A;Yangon;Normal;Male;Sports and travel;45.58.00;7;15.953;335.013;13/01/2019;10.03;Cash;319.06.00;4.761.904.762;15.953;05.00;13;1;2019
325-89-4209;A;Yangon;Member;Male;Food and beverages;87.09.00;1;4.395;92.295;05/02/2019;19.42;Ewallet;87.09.00;4.761.904.762;4.395;06.07;5;2;2019
884-80-6021;A;Yangon;Member;Female;Electronic accessories;73.47.00;10;36.735;771.435;23/03/2019;13.14;Ewallet;734.07.00;4.761.904.762;36.735;09.05;23;3;2019
137-74-8729;C;Naypyitaw;Normal;Female;Fashion accessories;12.19;8;4.876;102.396;13/03/2019;12.47;Ewallet;97.52.00;4.761.904.762;4.876;06.08;13;3;2019
880-46-5796;A;Yangon;Member;Male;Sports and travel;76.92;10;38.46.00;807.66;17/03/2019;19.53;Ewallet;769.02.00;4.761.904.762;38.46.00;05.06;17;3;2019
389-70-2397;C;Naypyitaw;Normal;Female;Health and beauty;83.66;5;20.915;439.215;21/02/2019;10.26;Cash;418.03.00;4.761.904.762;20.915;07.02;21;2;2019
114-35-5271;B;Mandalay;Normal;Female;Electronic accessories;57.91;8;23.164;486.444;07/02/2019;15.06;Cash;463.28.00;4.761.904.762;23.164;08.01;7;2;2019
607-76-6216;C;Naypyitaw;Member;Female;Fashion accessories;92.49.00;5;231.225;4.855.725;02/03/2019;16.35;Credit card;462.45.00;4.761.904.762;231.225;08.06;2;3;2019
715-20-1673;B;Mandalay;Normal;Male;Electronic accessories;28.38.00;5;7.095;148.995;06/03/2019;20.57;Cash;141.09.00;4.761.904.762;7.095;09.04;6;3;2019
811-35-1094;B;Mandalay;Member;Male;Electronic accessories;50.45.00;6;15.135;317.835;06/02/2019;15.16;Credit card;302.07.00;4.761.904.762;15.135;08.09;6;2;2019
699-88-1972;B;Mandalay;Normal;Male;Health and beauty;99.16.00;8;39.664;832.944;28/01/2019;17.47;Credit card;793.28.00;4.761.904.762;39.664;04.02;28;1;2019
781-84-8059;C;Naypyitaw;Normal;Male;Fashion accessories;60.74;7;21.259;446.439;18/01/2019;16.23;Ewallet;425.18.00;4.761.904.762;21.259;05.00;18;1;2019
409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;47.27.00;6;14.181;297.801;05/02/2019;10.17;Cash;283.62;4.761.904.762;14.181;08.08;5;2;2019
725-54-0677;C;Naypyitaw;Member;Male;Health and beauty;85.06.00;7;29.96;629.16.00;02/03/2019;13.50;Cash;599.02.00;4.761.904.762;29.96;05.03;2;3;2019
146-09-5432;A;Yangon;Member;Male;Food and beverages;35.04.00;9;15.768;331.128;09/02/2019;19.17;Ewallet;315.36.00;4.761.904.762;15.768;04.06;9;2;2019
377-79-7592;C;Naypyitaw;Member;Female;Electronic accessories;44.84;9;20.178;423.738;14/01/2019;14.00;Credit card;403.56.00;4.761.904.762;20.178;07.05;14;1;2019
509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;45.97;4;9.194;193.074;09/02/2019;12.02;Ewallet;183.88;4.761.904.762;9.194;05.01;9;2;2019
595-94-9924;A;Yangon;Member;Female;Health and beauty;27.73;5;69.325;1.455.825;26/03/2019;20.21;Credit card;138.65;4.761.904.762;69.325;04.02;26;3;2019
865-41-9075;A;Yangon;Normal;Male;Food and beverages;11.53;7;40.355;847.455;28/01/2019;17.35;Cash;80.71;4.761.904.762;40.355;08.01;28;1;2019
545-07-8534;C;Naypyitaw;Normal;Female;Health and beauty;58.32.00;2;5.832;122.472;14/02/2019;12.42;Ewallet;116.64;4.761.904.762;5.832;06.00;14;2;2019
118-62-1812;C;Naypyitaw;Member;Female;Home and lifestyle;78.38.00;4;15.676;329.196;24/03/2019;17.56;Cash;313.52.00;4.761.904.762;15.676;07.09;24;3;2019
450-42-3339;C;Naypyitaw;Normal;Male;Health and beauty;84.61;10;42.305;888.405;09/02/2019;18.58;Credit card;846.01.00;4.761.904.762;42.305;08.08;9;2;2019
851-98-3555;B;Mandalay;Normal;Female;Health and beauty;82.88;5;0,883333333;435.12.00;24/03/2019;14.08;Credit card;414.04.00;4.761.904.762;0,883333333;06.06;24;3;2019
186-71-5196;A;Yangon;Member;Female;Food and beverages;79.54.00;2;7.954;167.034;27/03/2019;16.30;Ewallet;159.08.00;4.761.904.762;7.954;06.02;27;3;2019
624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;49.01.00;10;24.505;514.605;27/01/2019;10.44;Credit card;490.01.00;4.761.904.762;24.505;04.02;27;1;2019
313-66-9943;B;Mandalay;Member;Female;Food and beverages;29.15.00;3;43.725;918.225;27/03/2019;20.29;Credit card;87.45.00;4.761.904.762;43.725;07.03;27;3;2019
151-27-8496;C;Naypyitaw;Normal;Female;Electronic accessories;56.13.00;4;11.226;235.746;19/01/2019;11.43;Ewallet;224.52.00;4.761.904.762;11.226;08.06;19;1;2019
453-33-6436;A;Yangon;Normal;Female;Home and lifestyle;93.12.00;8;37.248;782.208;07/02/2019;10.09;Cash;744.96;4.761.904.762;37.248;06.08;7;2;2019
522-57-8364;A;Yangon;Member;Male;Fashion accessories;51.34.00;8;20.536;431.256;31/01/2019;10.00;Ewallet;410.72;4.761.904.762;20.536;07.06;31;1;2019
459-45-2396;A;Yangon;Member;Female;Food and beverages;99.06.00;3;0,648611111;313.74;25/02/2019;18.45;Cash;298.08.00;4.761.904.762;0,648611111;05.08;25;2;2019
717-96-4189;C;Naypyitaw;Normal;Female;Electronic accessories;35.49.00;6;10.647;223.587;02/02/2019;12.40;Cash;212.94;4.761.904.762;10.647;04.01;2;2;2019
722-13-2115;C;Naypyitaw;Member;Male;Sports and travel;42.85;1;21.425;449.925;14/03/2019;15.36;Credit card;42.85;4.761.904.762;21.425;09.03;14;3;2019
749-81-8133;A;Yangon;Normal;Female;Fashion accessories;94.67;4;18.934;397.614;11/03/2019;12.04;Cash;378.68;4.761.904.762;18.934;06.08;11;3;2019
777-67-2495;B;Mandalay;Normal;Male;Home and lifestyle;68.97;3;103.455;2.172.555;22/02/2019;11.26;Ewallet;206.91;4.761.904.762;103.455;08.07;22;2;2019
636-98-3364;B;Mandalay;Member;Female;Electronic accessories;26.26.00;3;3.939;82.719;02/03/2019;12.36;Ewallet;78.78;4.761.904.762;3.939;06.03;2;3;2019
246-55-6923;C;Naypyitaw;Member;Female;Home and lifestyle;35.79;9;161.055;3.382.155;10/03/2019;15.06;Credit card;322.11.00;4.761.904.762;161.055;05.01;10;3;2019
181-82-6255;B;Mandalay;Normal;Female;Home and lifestyle;16.37;6;4.911;103.131;08/02/2019;10.58;Cash;98.22.00;4.761.904.762;4.911;07.00;8;2;2019
838-02-1821;C;Naypyitaw;Member;Female;Home and lifestyle;0,550694444;2;1.273;26.733;22/02/2019;12.10;Credit card;25.46.00;4.761.904.762;1.273;05.02;22;2;2019
887-42-0517;C;Naypyitaw;Normal;Female;Sports and travel;83.14.00;7;29.099;611.079;10/01/2019;10.31;Credit card;581.98;4.761.904.762;29.099;06.06;10;1;2019
457-12-0244;C;Naypyitaw;Member;Female;Sports and travel;35.22.00;6;10.566;221.886;14/03/2019;13.49;Ewallet;211.32.00;4.761.904.762;10.566;06.05;14;3;2019
